,id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,cancellation_policy,price
5437,3206,6,2,1,1,16,0.02,1,0,16,True,1.0,1,1,True,1000,1,0,0,True,2,2
5438,2409,1,1,2,75,202,1.0,1,300,15,True,1.0,1,3,True,1000,1,0,1000,False,2,4
5439,4965,9,1,2,20,203,0.5,1,0,11,True,1.0,1,1,True,500,2,0,1000,True,3,1
5440,7002,15,1,2,2,201,0.1,1,0,18,True,1.0,1,1,True,100,1,0,50,False,3,1
5441,10295,4,1,3,3,202,0.2,6,1,195,False,1.0,1,1,True,2000,2,1000,1000,False,3,4
5442,3950,8,1,1,5,18,0.1,1,350,15,True,1.0,2,4,True,500,2,800,1000,True,3,2
5443,9535,15,2,2,10,202,0.75,3,75,193,False,2.0,1,3,True,0,1,0,0,False,1,1
5444,678,13,1,5,10,17,0.1,1,75,13,True,1.0,1,1,True,1000,1,0,250,True,1,3
5445,5195,1,1,2,3,195,0.2,1,1,16,True,1.0,1,1,True,1000,2,800,25,True,3,2
5446,9020,2,1,1,10,198,0.75,2,200,192,True,1.0,1,2,True,0,4,500,0,False,2,1
5447,3407,1,2,1,50,202,1.0,1,350,16,False,1.0,1,1,True,100,1,400,0,True,1,1
5448,2610,5,1,4,3,1910,0.08,1,0,15,True,1.0,1,1,True,0,1,0,100,False,3,3
5449,7227,15,1,6,10,203,0.2,1,150,18,False,1.0,1,1,True,500,1,0,1000,True,3,1
5450,2013,9,1,3,30,202,0.5,4,176,15,False,1.0,1,3,True,500,2,1250,1000,True,1,4
5451,1706,13,1,2,30,201,0.5,1,350,15,False,1.0,1,1,True,1000,2,1000,1000,True,1,2
5452,416,1,1,3,20,1912,0.2,6,300,11,True,3.0,3,5,True,4000,1,0,1000,True,1,4
5453,3503,1,1,1,100,202,1.8,1,176,11,True,1.0,1,2,True,1000,2,400,1000,False,3,3
5454,4057,5,1,6,3,17,0.1,1,0,17,True,2.0,1,1,True,100,3,300,0,True,2,1
5455,13543,1,1,6,2,203,0.2,6,250,15,True,1.5,2,4,True,1000,1,0,50,False,2,1
5456,8186,15,1,1,8,203,0.2,1,75,18,False,1.5,2,5,True,100,1,0,25,False,2,2
5457,2526,2,1,4,1,17,0.03,1,0,16,True,1.0,1,2,True,500,1,0,1000,True,3,1
5458,7901,15,1,2,30,203,1.8,1,350,15,False,1.0,1,1,True,1000,2,500,1000,False,1,2
5459,9757,1,1,2,75,202,4.0,1,250,194,False,1.0,1,1,True,100,1,0,100,True,1,1
5460,10364,1,1,1,30,203,3.0,6,1,18,False,1.0,0,2,True,2000,1,0,25,False,1,3
5461,8366,1,1,6,3,201,0.1,6,350,17,False,1.5,1,1,True,4000,1,0,1000,True,1,2
5462,7709,10,2,3,2,18,0.1,6,350,16,True,2.0,1,1,True,500,1,0,1000,True,2,1
5463,7282,1,1,3,20,1912,1.0,3,75,16,True,1.0,1,2,True,1000,2,0,100,True,1,3
5464,7269,12,2,2,100,203,4.0,1,300,15,True,2.5,1,1,True,0,1,0,25,False,1,1
5465,3815,1,1,1,20,17,0.5,1,0,15,True,1.0,0,2,True,2000,1,0,50,False,2,3
5466,13286,4,1,2,1,202,0.2,1,0,15,True,1.0,1,1,True,500,1,400,0,True,3,2
5467,8251,2,1,3,15,203,1.0,1,75,14,False,1.0,1,1,True,500,1,0,25,False,3,3
5468,681,2,1,6,15,198,0.1,2,350,13,False,1.0,0,2,False,2000,1,0,1000,True,3,2
5469,8227,8,2,3,2,194,0.1,2,0,10,True,1.5,1,0,True,3000,2,1000,0,True,1,3
5470,11632,6,1,1,5,203,0.5,6,350,15,True,1.0,0,0,True,1000,1,1000,1000,False,1,2
5471,7840,2,1,2,20,203,1.0,1,100,15,False,1.0,1,2,True,0,1,1500,1000,False,3,3
5472,5639,10,1,2,1,1911,0.1,1,150,18,True,1.0,1,1,True,2000,1,300,1000,True,2,1
5473,12796,9,1,1,1,203,0.2,1,150,14,True,2.0,1,5,True,500,1,0,0,False,2,4
5474,3509,15,1,4,50,195,1.0,1,0,14,True,1.0,1,1,True,500,1,0,1000,True,1,1
5475,13664,15,2,2,1,203,0.2,2,0,16,False,1.0,1,1,True,100,1,0,25,False,3,1
5476,8592,1,1,5,1,194,0.07,1,176,191,True,1.0,1,2,True,0,1,0,0,False,2,4
5477,4509,3,1,2,20,205,0.5,2,176,13,False,1.0,1,1,True,2000,1,300,250,False,1,1
5478,6331,1,1,6,50,203,1.8,1,100,18,False,1.0,1,1,True,2000,2,0,50,False,3,4
5479,153,2,1,2,1,18,0.04,6,75,11,False,3.0,3,5,True,1000,2,0,25,True,1,4
5480,13086,2,1,4,1,201,0.1,1,350,16,True,1.0,1,2,True,500,1,0,1000,False,2,2
5481,7076,1,1,2,2,18,0.09,1,350,17,True,1.0,1,2,True,1000,1,0,1000,False,3,4
5482,10929,2,1,6,3,201,0.2,6,200,14,True,1.0,2,3,True,1000,2,600,100,False,1,3
5483,4246,10,2,1,30,196,0.75,6,75,16,False,2.0,1,1,True,100,1,200,1000,True,2,4
5484,4838,15,1,1,30,206,1.0,6,75,17,False,2.0,1,2,True,1000,1,0,50,False,3,3
5485,1650,1,1,6,20,205,0.2,2,350,11,False,1.5,2,5,True,4000,4,0,1000,True,1,3
5486,4535,2,1,6,30,203,1.0,2,100,11,False,1.0,0,2,True,2000,1,0,1000,True,3,1
5487,3131,1,1,3,75,199,1.8,1,75,13,True,1.0,1,1,True,2000,2,600,1000,False,2,3
5488,12745,1,1,6,20,203,1.8,1,150,1911,False,1.0,0,1,True,0,1,0,250,False,3,2
5489,1928,10,1,6,30,203,1.0,2,350,14,False,1.0,1,2,True,100,1,0,1000,True,1,1
5490,5580,2,1,5,1,18,0.04,1,75,18,True,1.0,1,1,True,1000,1,0,1000,True,2,4
5491,6763,1,1,6,1,18,0.05,6,350,11,False,2.0,2,4,True,4000,2,300,1000,True,1,4
5492,6515,1,1,6,5,202,0.75,6,100,12,False,2.0,2,2,True,2000,1,0,1000,True,1,4
5493,9653,1,1,4,1,1912,0.1,6,350,12,True,1.0,1,3,True,2000,3,1250,1000,False,2,3
5494,5939,9,1,2,30,194,1.0,1,350,18,True,1.0,0,1,True,500,1,0,0,True,3,3
5495,5211,4,1,2,5,1911,0.2,1,150,17,True,1.0,2,4,True,1000,5,800,50,True,1,4
5496,3467,2,1,2,3,194,0.1,1,75,16,True,2.0,1,2,True,2000,2,0,1000,False,3,3
5497,10669,15,1,1,15,201,1.0,1,75,196,False,1.0,1,2,True,0,2,500,0,False,2,3
5498,3879,1,1,5,30,203,1.0,1,250,17,False,1.0,1,1,True,500,1,0,1000,True,3,1
5499,1011,1,1,4,200,203,3.0,2,176,11,True,1.0,2,4,True,1000,2,300,50,False,1,4
5500,2567,2,1,6,5,1911,0.09,6,176,12,True,1.0,0,1,True,2000,1,0,1000,True,1,3
5501,3878,15,1,6,8,198,0.2,2,250,15,True,1.0,1,2,True,1000,1,0,100,False,3,2
5502,427,1,1,3,20,204,0.2,1,350,12,True,1.0,1,1,True,1000,1,0,100,True,3,4
5503,2040,1,1,3,5,201,0.1,1,0,15,True,1.0,0,1,True,100,1,0,25,True,3,1
5504,306,1,1,3,2,15,0.03,6,350,11,True,1.0,1,4,True,500,1,0,1000,True,3,4
5505,1047,10,1,1,75,203,1.0,1,300,14,True,1.5,2,4,True,3000,2,300,1000,True,3,3
5506,12841,1,1,4,5,202,0.75,1,1,15,False,1.0,2,3,True,500,1,0,1000,False,3,3
5507,4686,9,2,3,5,18,0.2,2,176,17,True,1.0,1,1,True,0,1,300,50,True,1,1
5508,1567,3,2,5,15,205,0.2,2,50,13,True,2.0,1,0,True,0,1,0,250,True,1,1
5509,6675,15,1,3,15,205,0.5,6,100,18,False,1.5,1,1,True,2000,1,0,1000,False,3,4
5510,12457,8,1,4,5,205,0.75,1,250,17,False,1.0,0,1,True,500,1,0,1000,True,1,1
5511,978,1,1,6,100,203,1.8,2,176,12,False,1.5,1,2,True,2000,1,0,100,False,3,4
5512,1526,1,1,3,5,18,0.2,1,0,14,True,1.0,1,2,True,1000,1,0,25,True,2,3
5513,1207,11,1,5,3,15,0.06,1,0,14,True,1.0,1,1,True,1000,1,0,1000,True,2,3
5514,4416,2,1,6,5,201,0.1,1,350,17,True,1.0,1,2,True,500,1,0,250,True,2,1
5515,1034,1,1,3,50,203,1.0,1,350,14,True,1.0,0,3,True,3000,3,1000,1000,False,1,4
5516,8083,10,2,2,1,204,0.2,3,75,14,True,2.0,1,1,True,0,1,700,1000,False,1,1
5517,11720,3,1,2,20,202,1.8,1,75,199,True,2.0,2,5,True,500,1,0,25,False,3,3
5518,2425,15,1,1,8,17,0.1,2,50,15,False,1.0,1,2,True,1000,1,0,1000,True,2,3
5519,6549,3,2,5,1,201,0.1,5,350,17,True,1.0,1,1,True,0,1,300,100,True,3,1
5520,13682,15,1,6,2,205,0.5,1,0,20,True,1.0,1,1,True,0,2,0,50,True,1,3
5521,6952,15,2,3,5,203,0.2,2,300,18,True,1.0,0,1,True,100,1,300,1000,False,2,1
5522,4406,5,1,4,10,203,0.2,1,150,16,False,1.0,1,1,True,2000,1,0,1000,False,1,2
5523,9707,5,1,6,15,201,1.0,1,50,15,False,1.0,2,3,True,1000,1,0,50,False,1,3
5524,13147,15,1,1,3,203,0.5,4,250,11,True,1.0,1,1,True,2000,2,700,1000,False,1,3
5525,3334,11,2,2,8,17,0.2,1,75,16,True,1.0,1,1,True,0,1,200,25,False,3,1
5526,8791,1,1,2,50,204,3.0,5,300,17,False,1.0,0,1,True,1000,1,0,1000,False,1,4
5527,12435,6,1,3,15,203,1.8,1,50,197,True,1.5,1,1,True,500,1,0,25,False,1,1
5528,1184,1,1,1,3,1910,0.1,3,350,14,False,1.0,0,2,True,2000,1,0,1000,True,1,3
5529,11891,10,1,3,20,203,1.8,3,150,194,False,1.0,1,5,True,2000,4,600,250,True,3,4
5530,7555,4,2,1,2,1910,0.2,1,350,18,True,3.0,4,5,True,0,1,1500,100,True,2,4
5531,5031,1,1,1,8,194,0.2,2,176,17,True,1.5,1,2,True,2000,3,1000,25,False,1,3
5532,5680,12,1,6,15,1911,0.5,1,0,17,True,2.5,2,3,True,1000,1,0,25,False,3,2
5533,305,5,1,3,1,18,0.05,2,0,12,True,1.0,1,1,True,1000,2,700,50,False,1,2
5534,4837,15,1,1,30,1910,0.75,2,350,17,True,1.0,0,3,True,1000,1,0,1000,True,3,1
5535,9709,1,1,6,3,204,0.2,3,250,11,False,1.0,1,1,True,2000,2,0,1000,True,3,2
5536,4413,12,2,1,2,17,0.06,1,350,17,True,1.0,1,1,False,100,1,200,0,True,2,1
5537,7410,3,1,2,20,1912,1.0,1,75,17,False,1.0,1,3,True,500,4,600,1000,True,2,2
5538,3894,1,1,3,30,197,0.5,1,300,17,False,1.0,1,1,True,1000,1,0,50,False,2,1
5539,6481,15,1,3,30,203,1.8,1,0,16,True,1.0,1,1,True,500,2,200,1000,True,1,1
5540,2258,1,1,2,100,1910,1.8,1,350,15,True,1.0,1,1,True,500,1,0,25,False,2,2
5541,9520,1,1,1,30,202,1.8,1,50,193,False,1.0,0,2,True,500,1,0,1000,True,1,1
5542,1795,5,1,1,100,205,1.8,2,350,15,True,1.0,1,2,True,1000,2,1000,1000,True,3,4
5543,9440,14,1,4,50,205,4.0,2,50,13,True,2.0,1,2,True,1000,4,300,1000,False,1,1
5544,1020,1,1,3,20,201,0.2,1,350,14,True,1.0,1,1,True,2000,1,0,1000,False,1,2
5545,5992,3,1,4,30,201,1.0,2,176,18,False,1.0,2,3,True,500,5,0,1000,True,2,1
5546,8668,8,1,5,1,191,0.06,4,350,13,True,1.0,1,1,True,100,1,0,1000,True,2,2
5547,13501,5,1,1,1,203,0.2,1,150,17,True,3.0,2,3,True,2000,1,0,1000,False,3,4
5548,10250,10,1,6,1,204,0.5,6,350,18,True,1.0,0,2,True,3000,1,0,1000,True,1,1
5549,10292,5,1,1,10,1912,0.75,1,150,13,False,2.0,2,3,True,1000,2,700,1000,False,2,3
5550,2125,5,1,3,2,16,0.04,6,350,12,True,1.0,1,2,True,0,1,0,1000,True,1,3
5551,10144,2,1,3,2,201,0.2,6,350,13,False,2.0,2,2,True,2000,1,0,1000,True,1,4
5552,6172,10,2,1,3,1912,0.1,1,350,18,True,1.0,1,1,True,100,1,0,1000,False,2,1
5553,7375,6,1,2,15,202,0.75,3,350,14,False,1.0,1,2,True,2000,1,300,1000,False,1,3
5554,12703,5,1,2,2,201,0.2,1,150,15,True,1.0,1,2,True,500,1,0,1000,True,1,3
5555,539,12,1,4,15,1912,0.2,1,250,13,False,1.0,1,1,True,1000,1,0,250,True,3,3
5556,5833,2,1,6,1,197,0.08,2,75,12,True,1.0,2,2,True,4000,1,0,100,False,2,3
5557,4697,1,1,2,150,203,4.0,1,176,16,False,1.0,0,1,True,1000,2,1500,25,True,1,3
5558,8278,1,1,3,50,203,1.8,4,350,16,True,2.0,1,2,True,1000,2,600,1000,False,3,4
5559,4812,6,1,1,30,203,0.75,4,250,17,True,1.0,1,1,True,2000,1,0,1000,False,1,2
5560,4462,1,1,4,1,17,0.03,1,75,17,True,1.0,1,2,True,1000,1,0,1000,True,2,4
5561,6543,1,1,1,1,18,0.06,2,0,18,True,1.0,1,2,True,0,1,1500,1000,False,2,4
5562,10598,2,1,2,15,201,1.0,1,350,15,True,1.0,2,3,True,2000,4,800,1000,True,3,4
5563,3985,10,1,3,50,18,1.0,1,100,17,True,1.0,1,1,True,0,1,0,100,False,2,1
5564,565,1,1,4,20,203,0.5,1,0,10,True,1.0,1,1,True,1000,1,0,250,False,3,1
5565,6197,1,1,3,20,203,1.0,3,75,18,True,1.0,1,1,True,1000,1,0,1000,True,1,1
5566,13280,12,1,1,2,205,0.75,1,150,17,True,1.0,1,1,True,500,1,0,1000,False,2,3
5567,82,4,1,4,30,1912,0.2,1,350,11,True,2.0,3,3,True,1000,2,700,100,False,1,4
5568,2706,1,1,3,1,203,0.2,1,350,14,True,1.0,1,0,True,500,1,0,1000,True,2,1
5569,5296,15,2,1,1,18,0.04,1,350,17,True,2.0,2,3,True,0,1,0,1000,True,3,1
5570,7617,1,1,2,15,201,0.75,6,100,17,False,1.0,1,4,True,2000,4,0,25,False,2,4
5571,3594,3,1,4,20,18,0.5,3,100,13,False,1.0,1,1,True,1000,1,0,250,False,2,3
5572,2165,1,1,3,1,1912,0.1,1,350,14,True,1.0,2,2,True,2000,2,1250,250,False,1,4
5573,8860,2,2,1,30,198,1.8,1,350,191,False,1.0,1,1,True,100,1,0,0,False,2,1
5574,4581,2,1,6,3,18,0.1,1,75,15,True,2.0,2,2,True,1000,3,600,1000,True,2,4
5575,942,3,1,6,20,18,0.2,3,350,12,True,1.0,0,0,True,1000,1,0,250,True,3,2
5576,6738,8,1,4,3,18,0.1,1,0,16,True,1.0,1,1,True,1000,1,0,50,True,1,1
5577,9342,2,1,3,20,202,1.0,1,250,16,False,1.0,1,1,True,1000,2,700,1000,False,1,4
5578,8171,15,1,1,1,206,1.0,6,50,18,True,1.0,1,1,True,0,1,0,1000,False,2,1
5579,696,3,1,4,10,15,0.1,1,350,11,True,1.0,1,1,True,1000,1,0,100,True,1,2
5580,2947,2,2,1,10,198,0.5,1,0,16,True,2.5,1,1,True,100,1,500,1000,False,3,1
5581,12965,1,1,6,8,205,1.0,6,75,15,True,1.5,1,1,True,1000,1,0,250,True,1,4
5582,3981,1,1,1,20,1912,1.0,1,350,16,False,1.5,1,3,True,1000,1,300,1000,True,3,2
5583,880,1,1,2,20,203,0.2,3,350,11,True,1.5,1,3,True,2000,1,0,1000,False,4,4
5584,8153,1,1,2,30,204,1.8,1,176,14,False,1.0,0,2,True,2000,2,1250,1000,False,2,3
5585,9368,1,1,6,5,201,0.2,1,350,17,True,1.0,0,1,True,0,1,0,1000,False,2,2
5586,6158,9,1,2,30,203,1.0,1,350,16,True,1.0,1,2,True,1000,1,0,100,False,2,1
5587,1691,1,1,3,50,203,0.75,3,350,14,False,1.0,0,2,True,1000,2,700,250,True,1,3
5588,11591,1,2,2,10,202,1.0,1,75,13,False,1.5,1,1,True,500,1,0,0,True,3,1
5589,10089,3,1,1,20,203,1.8,2,150,16,False,1.0,1,2,True,1000,2,600,1000,False,3,3
5590,12755,5,1,2,3,203,0.2,1,350,199,True,1.5,2,3,True,2000,1,0,1000,False,1,4
5591,617,1,1,3,50,202,0.75,6,300,13,False,3.0,3,3,True,2000,1,0,1000,True,1,4
5592,9126,11,1,1,5,203,1.0,1,75,12,True,1.0,1,2,True,2000,1,0,1000,True,1,2
5593,11083,1,1,1,3,202,0.2,6,350,196,True,1.0,0,1,True,2000,1,0,25,False,3,4
5594,10497,1,1,2,20,201,1.0,4,150,195,False,1.0,1,2,True,2000,1,600,1000,True,1,3
5595,4138,4,1,2,30,203,0.75,2,300,16,False,1.0,1,1,True,1000,1,0,1000,False,1,2
5596,9343,2,1,1,1,194,0.07,6,250,16,False,1.0,1,1,True,100,1,0,1000,False,2,3
5597,4373,1,1,1,100,205,3.0,6,250,15,True,1.0,0,3,True,1000,1,0,1000,False,1,3
5598,9948,14,1,6,3,202,0.2,1,250,17,False,1.0,1,1,True,1000,1,0,1000,True,1,1
5599,1490,1,2,3,3,201,0.1,1,150,14,True,1.5,1,1,True,1000,1,0,250,False,2,1
5600,13267,2,1,3,5,202,1.0,1,75,15,True,1.0,0,1,True,100,1,0,1000,True,3,2
5601,7841,1,1,4,10,205,0.75,5,350,14,True,2.0,2,2,True,2000,1,0,1000,True,1,4
5602,10430,1,1,3,3,1910,0.2,3,176,16,True,1.0,0,1,True,2000,2,1000,1000,False,3,4
5603,4399,2,2,1,15,1912,0.5,1,0,16,False,1.0,1,1,True,0,1,500,0,False,3,1
5604,3905,1,4,2,3,18,0.1,4,75,17,True,3.0,1,1,True,0,1,300,25,False,2,1
5605,11205,15,1,6,30,203,3.0,2,150,15,False,1.0,1,2,True,1000,1,0,1000,True,2,3
5606,7647,1,1,2,30,203,1.8,1,350,18,False,1.0,0,1,True,1000,1,0,250,True,1,3
5607,6609,2,1,5,20,202,1.0,6,350,16,True,1.0,0,3,True,500,2,1250,1000,False,2,3
5608,3189,14,1,6,10,193,0.2,2,0,14,True,1.0,1,1,True,0,1,0,250,True,3,2
5609,12142,10,1,2,20,203,3.0,6,75,16,True,1.0,0,1,True,500,1,0,25,False,1,1
5610,2305,1,1,1,75,206,1.0,6,350,14,False,1.5,1,1,True,1000,2,700,1000,True,1,4
5611,9196,1,1,6,50,203,3.0,1,150,18,False,1.0,1,1,True,1000,1,0,1000,False,3,3
5612,7935,2,1,3,8,1911,0.5,6,176,14,False,1.5,2,3,True,2000,1,0,1000,True,1,4
5613,8763,2,1,3,30,203,1.8,1,100,191,False,1.0,1,1,True,500,2,0,1000,False,3,1
5614,294,1,1,3,5,15,0.08,6,176,12,False,1.0,1,1,True,2000,2,700,100,False,1,4
5615,7182,3,2,6,8,203,0.2,4,176,18,True,1.0,1,1,True,100,1,1250,50,False,2,1
5616,9318,15,2,2,10,203,1.0,4,350,193,False,3.0,1,2,True,0,3,800,1000,False,2,2
5617,296,1,1,5,30,202,0.2,2,75,12,False,1.0,1,1,True,1000,2,600,1000,False,3,2
5618,88,1,1,3,75,1912,0.75,5,350,11,True,1.0,1,3,True,4000,1,0,1250,True,1,1
5619,2633,14,1,5,15,198,0.2,1,150,13,True,1.0,1,1,True,1000,2,0,1000,True,2,1
5620,8112,12,1,2,8,1910,0.2,6,0,15,True,1.0,1,1,True,500,1,0,100,True,1,1
5621,5136,2,1,6,1,191,0.06,6,350,12,True,1.0,1,2,True,2000,1,0,100,True,2,3
5622,5017,8,1,4,20,203,0.75,1,75,17,False,1.0,1,2,True,500,2,800,100,True,2,1
5623,11013,1,1,3,50,203,4.0,1,75,194,False,1.5,1,1,True,0,2,700,50,True,3,2
5624,316,1,1,1,100,1912,1.0,6,350,11,False,1.0,0,1,True,1000,1,0,250,False,3,4
5625,3703,15,1,6,20,203,1.0,1,150,11,False,1.5,1,1,True,2000,2,1500,100,False,3,4
5626,7216,4,2,6,2,18,0.09,6,300,18,True,1.0,0,1,True,500,2,0,100,False,2,1
5627,1695,1,1,6,200,203,3.0,6,200,14,True,1.0,1,2,True,1000,2,0,1000,False,2,3
5628,9202,1,1,6,10,202,0.5,2,75,15,False,1.0,1,1,True,0,2,0,100,False,2,1
5629,6972,1,1,4,10,197,0.75,1,75,17,False,1.0,1,1,True,0,1,0,25,False,3,2
5630,6040,2,1,6,15,1912,0.5,4,350,14,True,1.0,1,1,True,1000,1,0,100,True,3,1
5631,3603,2,1,1,100,202,1.8,3,300,16,True,1.0,2,3,True,2000,3,600,25,False,1,4
5632,11519,2,1,2,3,205,0.2,2,300,16,True,1.0,2,5,True,1000,4,1000,1000,False,1,2
5633,1316,1,1,3,50,202,0.75,1,75,13,True,1.0,1,1,True,3000,2,1500,0,True,1,4
5634,10200,2,1,6,20,203,1.8,6,75,15,True,2.0,2,3,True,1000,2,500,250,False,1,4
5635,5196,1,1,2,30,204,1.0,1,250,16,True,1.0,1,1,True,1000,2,300,1000,False,3,1
5636,2225,2,1,1,20,1910,0.2,6,350,12,True,1.0,0,3,True,0,1,0,1000,True,1,4
5637,12611,4,1,1,3,1912,0.2,1,150,16,True,1.0,1,3,True,500,1,0,50,False,2,2
5638,2908,1,2,3,5,205,0.1,6,300,16,True,2.5,1,1,True,1000,1,800,1000,True,1,2
5639,10019,15,1,1,8,201,0.5,2,300,15,False,1.0,0,1,True,1000,2,700,250,False,3,3
5640,8002,2,1,6,3,195,0.2,6,75,14,False,1.0,1,1,True,3000,1,0,1000,False,2,3
5641,3038,6,1,1,75,202,1.8,1,150,14,True,1.0,2,4,True,1000,2,400,1000,False,2,4
5642,8076,4,1,3,10,203,1.0,1,0,17,False,1.0,1,2,True,1000,1,0,1000,False,3,2
5643,998,14,1,1,30,205,0.2,1,300,12,False,1.0,1,2,True,1000,3,1250,1000,True,3,4
5644,2918,1,1,2,100,204,1.8,6,350,13,True,1.0,0,1,True,1000,1,0,0,False,1,2
5645,10614,1,1,5,1,202,0.2,1,75,16,True,2.0,1,3,True,4000,1,0,1000,False,3,4
5646,8987,1,1,3,10,203,0.5,1,350,16,False,1.5,1,4,True,500,3,0,25,False,2,3
5647,8140,2,1,2,15,203,1.0,1,176,18,True,1.5,2,3,True,2000,2,600,1000,True,2,4
5648,4721,5,1,3,1,18,0.04,1,0,15,True,1.0,0,1,True,1000,1,0,1000,False,2,3
5649,11685,2,1,2,20,203,1.8,1,75,15,False,1.0,1,2,True,1000,2,600,1000,True,1,3
5650,12199,15,1,6,3,1912,0.5,6,350,16,True,1.0,1,3,True,2000,3,300,100,False,3,4
5651,4666,15,1,3,10,196,0.2,1,100,17,True,1.0,1,2,True,1000,1,1000,0,True,1,3
5652,9624,4,1,3,5,1910,0.5,1,0,18,True,1.0,0,1,True,100,1,0,1000,False,2,2
5653,7612,2,1,3,5,203,0.2,6,75,11,False,2.5,2,3,True,2000,2,300,100,True,2,4
5654,3853,2,1,2,100,202,3.0,1,300,14,False,1.0,0,1,True,500,1,0,50,True,2,2
5655,11924,1,1,6,2,1910,0.2,6,350,12,True,1.0,0,1,True,0,1,0,1000,True,3,3
5656,3672,1,1,6,3,17,0.07,3,176,16,True,1.0,1,2,True,3000,1,1000,250,True,1,3
5657,6330,11,2,1,15,1911,0.75,1,350,15,False,1.0,1,2,True,1000,1,0,25,True,2,1
5658,7143,1,1,5,3,194,0.1,4,350,14,True,1.0,1,2,True,2000,1,0,1000,False,2,3
5659,12358,15,2,2,8,203,1.0,6,350,15,True,2.0,1,0,True,500,1,0,1000,False,2,1
5660,3210,15,2,3,10,193,0.2,4,100,16,True,0.5,1,1,True,1000,1,0,25,True,3,1
5661,3003,4,1,3,10,17,0.2,1,200,16,True,1.0,1,3,True,1000,1,0,100,True,2,3
5662,4387,4,1,4,5,195,0.1,1,350,17,True,1.5,1,1,True,1000,1,0,1000,True,3,4
5663,3184,9,1,4,8,203,0.2,6,350,13,True,1.0,1,2,True,2000,1,300,1000,False,3,3
5664,12299,3,1,4,1,1911,0.1,4,176,12,True,1.0,1,2,True,1000,3,400,1000,False,1,3
5665,10464,1,1,3,3,201,0.2,6,176,195,False,1.0,1,1,True,2000,1,1000,1000,False,3,4
5666,11518,1,1,3,15,203,1.0,5,350,17,False,3.0,4,5,True,7000,1,0,1000,False,1,4
5667,13369,10,1,2,15,203,3.0,2,300,12,False,1.0,1,2,True,500,2,0,1000,False,3,1
5668,6462,4,1,1,5,195,0.2,2,176,18,True,1.0,0,1,True,1000,1,0,1000,False,3,1
5669,6002,2,1,2,50,203,1.8,1,300,16,False,1.5,1,1,True,1000,1,0,50,False,2,3
5670,4689,2,1,2,30,203,1.0,1,350,16,False,1.0,0,3,True,500,1,0,1000,False,1,2
5671,8376,1,1,3,3,201,0.2,6,350,12,True,1.0,1,2,True,0,1,0,1000,True,1,3
5672,13361,1,1,2,2,202,0.2,1,350,20,True,1.0,1,1,True,1000,1,0,1000,False,3,4
5673,11125,1,1,1,20,203,1.8,6,300,14,True,1.0,1,2,True,2000,2,300,25,False,1,3
5674,6798,1,1,2,5,201,0.2,4,0,17,False,1.0,1,3,True,2000,2,1000,50,False,1,4
5675,10898,1,1,2,20,203,1.8,1,250,15,False,1.0,1,1,True,1000,1,0,1000,True,1,3
5676,1337,1,1,6,3,203,0.06,4,350,14,False,1.0,1,2,True,3000,2,300,250,True,1,3
5677,8854,1,1,1,50,199,1.8,2,250,191,True,1.5,1,5,True,100,1,300,250,False,1,2
5678,7422,12,1,2,50,203,1.8,1,0,16,False,2.5,2,3,True,1000,1,0,100,True,1,4
5679,7817,1,1,3,15,195,0.75,1,176,18,True,1.0,1,2,True,1000,1,0,1000,False,1,3
5680,12665,11,1,2,2,202,0.2,1,1,16,True,2.5,2,2,True,2000,1,0,1000,True,1,4
5681,4553,9,2,2,50,1911,1.0,4,75,16,False,1.0,1,1,True,0,1,300,100,False,3,1
5682,12081,15,1,3,20,204,1.8,1,0,15,False,1.0,1,2,True,1000,2,700,25,True,1,4
5683,2279,4,1,6,2,16,0.04,3,75,15,True,1.0,1,1,True,4000,2,1500,250,False,3,3
5684,160,1,1,3,50,203,0.5,6,350,10,False,1.5,1,1,True,3000,1,0,100,True,1,4
5685,1915,1,1,6,15,203,0.2,6,176,13,False,1.5,1,1,True,3000,2,0,100,True,1,4
5686,576,1,1,2,150,203,1.8,1,200,11,False,3.0,3,5,True,3000,1,0,1000,False,1,4
5687,5655,2,1,3,3,18,0.1,6,100,14,False,1.0,1,2,True,3000,2,0,1000,False,1,3
5688,5722,1,1,2,50,203,1.8,1,350,18,True,1.5,1,3,True,500,1,0,1000,False,1,2
5689,10815,1,2,1,30,203,1.8,6,176,18,True,1.0,1,1,True,500,1,0,25,False,2,2
5690,12170,3,1,2,5,202,1.0,6,350,15,True,1.0,0,1,True,1000,2,1000,250,False,2,2
5691,1587,2,1,6,100,203,1.8,4,350,12,False,1.5,1,1,True,1000,1,0,1000,True,1,3
5692,5214,12,1,6,3,202,0.1,1,50,17,True,1.0,1,2,True,1000,4,1000,1000,True,3,3
5693,9828,11,1,2,5,204,0.5,1,1,18,False,1.0,1,1,True,1000,1,0,1000,True,1,2
5694,8825,3,1,1,5,199,0.2,1,176,15,True,1.0,1,1,True,1000,1,0,1000,False,2,4
5695,5684,2,1,1,20,1911,0.75,4,75,18,False,1.0,1,0,True,1000,1,0,50,False,3,3
5696,4028,15,1,6,3,18,0.1,1,0,14,True,1.0,1,1,True,0,1,0,1000,True,2,1
