,id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,price,Da_hood_1,Da_hood_2,Da_hood_3,Cancel_flexible,Cancel_moderate,Cancel_strict_14_with_grace_period,Room_Entire home/apt,Room_Hotel room,Room_Private room,Room_Shared room
5587,1691,3,50,203,0.5,3,350,14,False,1.0,0,2,True,1000,2,500,100,True,3,1,0,0,0,0,1,1,0,0,0
5588,11591,2,2,202,1.0,1,50,13,False,1.5,1,1,True,100,1,0,0,True,1,1,0,0,0,1,0,0,0,1,0
5589,10089,1,15,203,2.0,2,150,16,False,1.0,1,2,True,1000,2,500,500,False,3,0,0,1,0,1,0,1,0,0,0
5590,12755,2,2,203,0.2,1,350,19,True,1.5,2,3,True,2400,1,0,500,False,4,0,0,1,0,0,1,1,0,0,0
5591,617,3,50,202,0.5,6,250,13,False,3.0,3,3,True,2400,1,0,500,True,4,1,0,0,0,0,1,1,0,0,0
5592,9126,1,2,203,1.0,1,50,12,True,1.0,1,2,True,2400,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
5593,11083,1,2,202,0.2,6,350,19,True,1.0,0,1,True,1000,1,0,25,False,4,1,0,0,0,1,0,1,0,0,0
5594,10497,2,15,201,1.0,4,150,19,False,1.0,1,2,True,1000,1,500,500,True,3,1,0,0,0,0,1,1,0,0,0
5595,4138,2,15,203,0.5,2,250,16,False,1.0,1,1,True,1000,1,0,500,False,2,0,0,1,0,0,1,1,0,0,0
5596,9343,1,0,19,0.0,6,250,16,False,1.0,1,1,True,100,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
5597,4373,1,50,205,2.0,6,250,15,True,1.0,0,3,True,1000,1,0,500,False,3,1,0,0,0,0,1,1,0,0,0
5598,9948,6,2,202,0.2,1,250,17,False,1.0,1,1,True,1000,1,0,500,True,1,0,0,1,0,0,1,1,0,0,0
5599,1490,3,2,201,0.0,1,150,14,True,1.5,1,1,True,1000,1,0,100,False,1,1,0,0,1,0,0,0,0,1,0
5600,13267,3,2,202,1.0,1,50,15,True,1.0,0,1,True,100,1,0,500,True,2,0,1,0,0,1,0,1,0,0,0
5601,7841,4,2,205,0.5,5,350,14,True,2.0,2,2,True,1000,1,0,500,True,4,1,0,0,0,0,1,1,0,0,0
5602,10430,3,2,19,0.2,3,150,16,True,1.0,0,1,True,1000,2,1000,500,False,4,1,0,0,0,1,0,1,0,0,0
5603,4399,1,15,19,0.5,1,0,16,False,1.0,1,1,True,0,1,500,0,False,1,0,1,0,0,1,0,0,0,1,0
5604,3905,2,2,18,0.0,4,50,17,True,3.0,1,1,True,0,1,1,25,False,1,1,0,0,1,0,0,0,1,0,0
5605,11205,6,15,203,2.0,2,150,15,False,1.0,1,2,True,1000,1,0,500,True,3,0,0,1,1,0,0,1,0,0,0
5606,7647,2,15,203,2.0,1,350,18,False,1.0,0,1,True,1000,1,0,100,True,3,1,0,0,0,0,1,1,0,0,0
5607,6609,5,15,202,1.0,6,350,16,True,1.0,0,3,True,100,2,1000,500,False,3,0,1,0,1,0,0,1,0,0,0
5608,3189,6,2,19,0.2,2,0,14,True,1.0,1,1,True,0,1,0,100,True,2,0,0,1,0,1,0,1,0,0,0
5609,12142,2,15,203,2.0,6,50,16,True,1.0,0,1,True,100,1,0,25,False,1,0,0,1,0,0,1,1,0,0,0
5610,2305,1,50,206,1.0,6,350,14,False,1.5,1,1,True,1000,2,500,500,True,4,1,0,0,0,0,1,1,0,0,0
5611,9196,6,50,203,2.0,1,150,18,False,1.0,1,1,True,1000,1,0,500,False,3,1,0,0,0,1,0,1,0,0,0
5612,7935,3,2,19,0.5,6,150,14,False,1.5,2,3,True,2400,1,0,500,True,4,0,1,0,0,0,1,1,0,0,0
5613,8763,3,15,203,2.0,1,50,19,False,1.0,1,1,True,100,2,0,500,False,1,0,1,0,0,1,0,1,0,0,0
5614,294,3,2,17,0.0,6,150,12,False,1.0,1,1,True,2400,2,500,100,False,4,1,0,0,0,0,1,1,0,0,0
5615,7182,6,2,203,0.2,4,150,18,True,1.0,1,1,True,100,1,1000,25,False,1,0,0,1,1,0,0,0,0,1,0
5616,9318,2,2,203,1.0,4,350,19,False,3.0,1,2,True,0,3,500,500,False,2,0,0,1,1,0,0,0,0,1,0
5617,296,5,15,202,0.2,2,50,12,False,1.0,1,1,True,1000,2,500,500,False,2,1,0,0,0,1,0,1,0,0,0
5618,88,3,50,19,0.5,5,350,11,True,1.0,1,3,True,2400,1,0,1250,True,1,1,0,0,0,0,1,1,0,0,0
5619,2633,5,15,19,0.2,1,150,13,True,1.0,1,1,True,1000,2,0,500,True,1,0,0,1,1,0,0,1,0,0,0
5620,8112,2,2,19,0.2,6,0,15,True,1.0,1,1,True,100,1,0,100,True,1,0,0,1,0,0,1,1,0,0,0
5621,5136,6,0,19,0.0,6,350,12,True,1.0,1,2,True,2400,1,0,100,True,3,0,1,0,1,0,0,1,0,0,0
5622,5017,4,15,203,0.5,1,50,17,False,1.0,1,2,True,100,2,500,100,True,1,0,0,1,1,0,0,1,0,0,0
5623,11013,3,50,203,2.0,1,50,19,False,1.5,1,1,True,0,2,500,25,True,2,1,0,0,0,1,0,1,0,0,0
5624,316,1,50,19,1.0,6,350,11,False,1.0,0,1,True,1000,1,0,100,False,4,1,0,0,0,1,0,1,0,0,0
5625,3703,6,15,203,1.0,1,150,11,False,1.5,1,1,True,1000,2,1000,100,False,4,0,0,1,0,1,0,1,0,0,0
5626,7216,6,2,18,0.0,6,250,18,True,1.0,0,1,True,100,2,0,100,False,1,0,0,1,1,0,0,0,0,1,0
5627,1695,6,50,203,2.0,6,150,14,True,1.0,1,2,True,1000,2,0,500,False,3,1,0,0,1,0,0,1,0,0,0
5628,9202,6,2,202,0.5,2,50,15,False,1.0,1,1,True,0,2,0,100,False,1,1,0,0,1,0,0,1,0,0,0
5629,6972,4,2,19,0.5,1,50,17,False,1.0,1,1,True,0,1,0,25,False,2,1,0,0,0,1,0,1,0,0,0
5630,6040,6,15,19,0.5,4,350,14,True,1.0,1,1,True,1000,1,0,100,True,1,0,1,0,0,1,0,1,0,0,0
5631,3603,1,50,202,2.0,3,250,16,True,1.0,2,3,True,1000,3,500,25,False,4,0,1,0,0,0,1,1,0,0,0
5632,11519,2,2,205,0.2,2,250,16,True,1.0,2,5,True,1000,4,1000,500,False,2,0,1,0,0,0,1,1,0,0,0
5633,1316,3,50,202,0.5,1,50,13,True,1.0,1,1,True,2400,2,1000,0,True,4,1,0,0,0,0,1,1,0,0,0
5634,10200,6,15,203,2.0,6,50,15,True,2.0,2,3,True,1000,2,500,100,False,4,0,1,0,0,0,1,1,0,0,0
5635,5196,2,15,204,1.0,1,250,16,True,1.0,1,1,True,1000,2,1,500,False,1,1,0,0,0,1,0,1,0,0,0
5636,2225,1,15,19,0.2,6,350,12,True,1.0,0,3,True,0,1,0,500,True,4,0,1,0,0,0,1,1,0,0,0
5637,12611,1,2,19,0.2,1,150,16,True,1.0,1,3,True,100,1,0,25,False,2,0,0,1,1,0,0,1,0,0,0
5638,2908,3,2,205,0.0,6,250,16,True,2.5,1,1,True,1000,1,500,500,True,2,1,0,0,0,0,1,0,0,1,0
5639,10019,1,2,201,0.5,2,250,15,False,1.0,0,1,True,1000,2,500,100,False,3,0,0,1,0,1,0,1,0,0,0
5640,8002,6,2,19,0.2,6,50,14,False,1.0,1,1,True,2400,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
5641,3038,1,50,202,1.0,1,150,14,True,1.0,2,4,True,1000,2,1,500,False,4,0,0,1,1,0,0,1,0,0,0
5642,8076,3,2,203,1.0,1,0,17,False,1.0,1,2,True,1000,1,0,500,False,2,0,0,1,0,1,0,1,0,0,0
5643,998,1,15,205,0.2,1,250,12,False,1.0,1,2,True,1000,3,1000,500,True,4,0,0,1,0,1,0,1,0,0,0
5644,2918,2,50,204,2.0,6,350,13,True,1.0,0,1,True,1000,1,0,0,False,2,1,0,0,0,0,1,1,0,0,0
5645,10614,5,0,202,0.2,1,50,16,True,2.0,1,3,True,2400,1,0,500,False,4,1,0,0,0,1,0,1,0,0,0
5646,8987,3,2,203,0.5,1,350,16,False,1.5,1,4,True,100,3,0,25,False,3,1,0,0,1,0,0,1,0,0,0
5647,8140,2,15,203,1.0,1,150,18,True,1.5,2,3,True,1000,2,500,500,True,4,0,1,0,1,0,0,1,0,0,0
5648,4721,3,0,18,0.0,1,0,15,True,1.0,0,1,True,1000,1,0,500,False,3,0,0,1,1,0,0,1,0,0,0
5649,11685,2,15,203,2.0,1,50,15,False,1.0,1,2,True,1000,2,500,500,True,3,0,1,0,0,0,1,1,0,0,0
5650,12199,6,2,19,0.5,6,350,16,True,1.0,1,3,True,2400,3,1,100,False,4,0,0,1,0,1,0,1,0,0,0
5651,4666,3,2,19,0.2,1,50,17,True,1.0,1,2,True,1000,1,1000,0,True,3,0,0,1,0,0,1,1,0,0,0
5652,9624,3,2,19,0.5,1,0,18,True,1.0,0,1,True,100,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
5653,7612,3,2,203,0.2,6,50,11,False,2.5,2,3,True,2400,2,1,100,True,4,0,1,0,1,0,0,1,0,0,0
5654,3853,2,50,202,2.0,1,250,14,False,1.0,0,1,True,100,1,0,25,True,2,0,1,0,1,0,0,1,0,0,0
5655,11924,6,2,19,0.2,6,350,12,True,1.0,0,1,True,0,1,0,500,True,3,1,0,0,0,1,0,1,0,0,0
5656,3672,6,2,17,0.0,3,150,16,True,1.0,1,2,True,2400,1,1000,100,True,3,1,0,0,0,0,1,1,0,0,0
5657,6330,1,15,19,0.5,1,350,15,False,1.0,1,2,True,1000,1,0,25,True,1,0,0,1,1,0,0,0,0,1,0
5658,7143,5,2,19,0.0,4,350,14,True,1.0,1,2,True,2400,1,0,500,False,3,1,0,0,1,0,0,1,0,0,0
5659,12358,2,2,203,1.0,6,350,15,True,2.0,1,0,True,100,1,0,500,False,1,0,0,1,1,0,0,0,0,1,0
5660,3210,3,2,19,0.2,4,50,16,True,0.5,1,1,True,1000,1,0,25,True,1,0,0,1,0,1,0,0,0,1,0
5661,3003,3,2,17,0.2,1,150,16,True,1.0,1,3,True,1000,1,0,100,True,3,0,0,1,1,0,0,1,0,0,0
5662,4387,4,2,19,0.0,1,350,17,True,1.5,1,1,True,1000,1,0,500,True,4,0,0,1,0,1,0,1,0,0,0
5663,3184,4,2,203,0.2,6,350,13,True,1.0,1,2,True,1000,1,1,500,False,3,0,0,1,0,1,0,1,0,0,0
5664,12299,4,0,19,0.0,4,150,12,True,1.0,1,2,True,1000,3,1,500,False,3,0,0,1,0,0,1,1,0,0,0
5665,10464,3,2,201,0.2,6,150,19,False,1.0,1,1,True,1000,1,1000,500,False,4,1,0,0,0,1,0,1,0,0,0
5666,11518,3,15,203,1.0,5,350,17,False,3.0,4,5,True,2400,1,0,500,False,4,1,0,0,0,0,1,1,0,0,0
5667,13369,2,15,203,2.0,2,250,12,False,1.0,1,2,True,100,2,0,500,False,1,0,0,1,0,1,0,1,0,0,0
5668,6462,1,2,19,0.2,2,150,18,True,1.0,0,1,True,1000,1,0,500,False,1,0,0,1,0,1,0,1,0,0,0
5669,6002,2,50,203,2.0,1,250,16,False,1.5,1,1,True,1000,1,0,25,False,3,0,1,0,1,0,0,1,0,0,0
5670,4689,2,15,203,1.0,1,350,16,False,1.0,0,3,True,100,1,0,500,False,2,0,1,0,0,0,1,1,0,0,0
5671,8376,3,2,201,0.2,6,350,12,True,1.0,1,2,True,0,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
5672,13361,2,2,202,0.2,1,350,20,True,1.0,1,1,True,1000,1,0,500,False,4,1,0,0,0,1,0,1,0,0,0
5673,11125,1,15,203,2.0,6,250,14,True,1.0,1,2,True,2400,2,1,25,False,3,1,0,0,0,0,1,1,0,0,0
5674,6798,2,2,201,0.2,4,0,17,False,1.0,1,3,True,1000,2,1000,25,False,4,1,0,0,0,0,1,1,0,0,0
5675,10898,2,15,203,2.0,1,250,15,False,1.0,1,1,True,1000,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
5676,1337,6,2,203,0.0,4,350,14,False,1.0,1,2,True,2400,2,1,100,True,3,1,0,0,0,0,1,1,0,0,0
5677,8854,1,50,19,2.0,2,250,19,True,1.5,1,5,True,100,1,1,100,False,2,1,0,0,0,0,1,1,0,0,0
5678,7422,2,50,203,2.0,1,0,16,False,2.5,2,3,True,1000,1,0,100,True,4,0,0,1,0,0,1,1,0,0,0
5679,7817,3,15,19,0.5,1,150,18,True,1.0,1,2,True,1000,1,0,500,False,3,1,0,0,0,0,1,1,0,0,0
5680,12665,2,2,202,0.2,1,0,16,True,2.5,2,2,True,1000,1,0,500,True,4,0,0,1,0,0,1,1,0,0,0
5681,4553,2,50,19,1.0,4,50,16,False,1.0,1,1,True,0,1,1,100,False,1,0,0,1,0,1,0,0,0,1,0
5682,12081,3,15,204,2.0,1,0,15,False,1.0,1,2,True,1000,2,500,25,True,4,0,0,1,0,0,1,1,0,0,0
5683,2279,6,2,17,0.0,3,50,15,True,1.0,1,1,True,2400,2,1000,100,False,3,0,0,1,0,1,0,1,0,0,0
5684,160,3,50,203,0.5,6,350,11,False,1.5,1,1,True,2400,1,0,100,True,4,1,0,0,0,0,1,1,0,0,0
5685,1915,6,15,203,0.2,6,150,13,False,1.5,1,1,True,2400,2,0,100,True,4,1,0,0,0,0,1,1,0,0,0
5686,576,2,50,203,2.0,1,150,11,False,3.0,3,5,True,2400,1,0,500,False,4,1,0,0,0,0,1,1,0,0,0
5687,5655,3,2,18,0.0,6,50,14,False,1.0,1,2,True,2400,2,0,500,False,3,0,1,0,0,0,1,1,0,0,0
5688,5722,2,50,203,2.0,1,350,18,True,1.5,1,3,True,100,1,0,500,False,2,1,0,0,0,0,1,1,0,0,0
5689,10815,1,15,203,2.0,6,150,18,True,1.0,1,1,True,100,1,0,25,False,2,1,0,0,1,0,0,0,0,1,0
5690,12170,2,2,202,1.0,6,350,15,True,1.0,0,1,True,1000,2,1000,100,False,2,0,0,1,1,0,0,1,0,0,0
5691,1587,6,50,203,2.0,4,350,12,False,1.5,1,1,True,1000,1,0,500,True,3,0,1,0,0,0,1,1,0,0,0
5692,5214,6,2,202,0.0,1,50,17,True,1.0,1,2,True,1000,4,1000,500,True,3,0,0,1,0,1,0,1,0,0,0
5693,9828,2,2,204,0.5,1,0,18,False,1.0,1,1,True,1000,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
5694,8825,1,2,19,0.2,1,150,15,True,1.0,1,1,True,1000,1,0,500,False,4,0,0,1,1,0,0,1,0,0,0
5695,5684,1,15,19,0.5,4,50,18,False,1.0,1,0,True,1000,1,0,25,False,3,0,1,0,0,1,0,1,0,0,0
5696,4028,6,2,18,0.0,1,0,14,True,1.0,1,1,True,0,1,0,500,True,1,0,0,1,1,0,0,1,0,0,0
5697,9095,2,15,202,1.0,2,350,17,True,2.0,3,4,True,1000,3,1000,100,False,4,1,0,0,0,0,1,1,0,0,0
5698,6202,1,2,19,0.2,5,350,13,True,1.0,0,2,True,1000,1,500,25,False,4,1,0,0,0,1,0,1,0,0,0
5699,9069,2,15,203,1.0,1,350,19,True,1.0,1,2,True,0,2,500,500,False,2,0,0,1,1,0,0,1,0,0,0
5700,1002,6,2,18,0.0,1,150,13,True,1.0,2,1,True,2400,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
5701,11669,2,15,203,2.0,1,150,17,False,1.5,2,3,True,100,4,1,0,True,4,0,1,0,1,0,0,1,0,0,0
5702,3522,2,15,19,0.5,6,150,15,True,1.5,2,5,True,2400,2,1000,500,True,4,0,1,0,0,0,1,1,0,0,0
5703,8338,2,2,201,0.2,1,50,18,True,1.0,0,0,True,1000,2,500,25,True,1,1,0,0,1,0,0,1,0,0,0
5704,9996,5,2,19,0.2,1,0,13,True,1.0,1,2,True,100,2,1,0,True,1,1,0,0,1,0,0,1,0,0,0
5705,11391,3,0,202,0.2,6,350,12,True,1.0,0,0,True,0,1,0,500,True,4,1,0,0,0,1,0,1,0,0,0
5706,6413,4,2,203,0.5,2,350,15,True,1.0,1,1,True,1000,1,500,25,True,1,0,0,1,0,0,1,1,0,0,0
5707,5364,1,50,203,2.0,6,350,12,True,2.0,2,3,True,2400,1,500,500,True,3,0,1,0,0,0,1,1,0,0,0
5708,1366,6,15,203,0.5,6,350,11,False,1.5,1,1,True,1000,1,0,500,False,3,1,0,0,0,0,1,1,0,0,0
5709,13218,2,2,203,0.2,1,350,12,True,1.5,2,3,True,1000,3,0,500,False,3,0,0,1,0,0,1,1,0,0,0
5710,7539,6,15,201,2.0,1,0,18,False,1.0,1,3,True,1000,3,1,25,True,3,0,1,0,0,1,0,1,0,0,0
5711,4766,3,2,203,0.2,2,350,14,True,1.5,1,1,True,2400,2,1,100,True,4,0,0,1,0,1,0,1,0,0,0
5712,8316,3,0,202,0.2,2,150,15,False,1.5,1,1,True,100,1,500,500,True,1,0,0,1,0,0,1,0,0,1,0
5713,13377,1,2,203,0.5,6,350,17,True,1.0,1,1,True,1000,1,0,500,False,3,1,0,0,0,1,0,1,0,0,0
5714,5117,2,50,203,2.0,1,350,16,False,1.0,0,2,True,1000,2,0,100,True,1,0,0,1,1,0,0,1,0,0,0
5715,1292,2,50,202,0.5,1,350,14,True,1.0,1,1,True,0,1,0,25,True,1,0,0,1,0,0,1,0,0,1,0
5716,1134,6,15,203,0.2,1,150,12,True,1.5,1,3,True,2400,2,1000,100,False,3,1,0,0,0,0,1,1,0,0,0
5717,7530,3,15,205,1.0,3,350,13,True,1.0,0,0,True,1000,1,0,500,True,3,1,0,0,1,0,0,1,0,0,0
5718,4750,3,15,201,1.0,1,350,12,True,1.5,1,1,True,1000,3,0,500,False,4,0,0,1,0,0,1,1,0,0,0
5719,6149,1,0,18,0.0,1,0,12,True,1.0,1,1,True,100,1,0,0,True,1,0,0,1,1,0,0,1,0,0,0
5720,2262,1,15,19,0.2,6,350,12,True,1.0,0,1,True,0,1,0,500,True,3,0,0,1,0,1,0,1,0,0,0
5721,16,4,15,205,0.2,3,150,11,False,1.0,1,0,True,1000,2,0,100,True,4,1,0,0,0,0,1,1,0,0,0
5722,3851,6,50,202,1.0,2,350,15,False,1.0,1,0,True,100,1,0,25,True,1,0,0,1,1,0,0,1,0,0,0
5723,1565,4,50,202,1.0,3,350,13,False,1.0,1,1,True,1000,2,500,100,False,2,0,0,1,0,1,0,1,0,0,0
5724,8532,3,2,19,0.5,1,150,19,False,1.5,0,0,True,1000,1,500,25,False,2,1,0,0,0,1,0,1,0,0,0
5725,1821,1,50,19,1.0,5,250,15,True,1.0,0,2,True,0,1,0,500,True,2,0,0,1,1,0,0,1,0,0,0
5726,1446,1,2,19,0.0,1,0,14,True,1.0,1,1,True,0,1,1000,0,True,2,0,0,1,1,0,0,0,0,1,0
5727,2533,1,15,203,1.0,1,50,16,True,1.0,0,2,True,1000,2,1,500,True,3,0,0,1,1,0,0,1,0,0,0
5728,9916,3,2,203,0.0,6,350,16,True,2.5,1,5,True,0,1,500,500,False,1,0,1,0,0,1,0,0,1,0,0
5729,12284,1,2,202,0.5,1,150,19,True,1.5,1,1,True,100,1,0,500,False,4,1,0,0,0,1,0,1,0,0,0
5730,6480,2,15,19,1.0,2,50,18,True,1.0,0,1,True,100,2,500,500,True,1,0,1,0,1,0,0,1,0,0,0
5731,13574,1,2,203,1.0,1,0,19,True,1.5,2,4,True,1000,3,500,500,False,3,0,0,1,0,0,1,1,0,0,0
5732,12110,1,15,203,1.0,2,150,19,False,1.0,1,5,True,100,1,0,100,True,4,0,0,1,1,0,0,1,0,0,0
5733,13287,1,2,203,1.0,2,350,18,False,1.0,1,2,True,100,2,500,0,False,3,0,1,0,0,1,0,1,0,0,0
5734,1728,6,2,205,0.2,6,350,14,False,1.0,0,3,True,2400,1,0,100,True,2,1,0,0,0,0,1,1,0,0,0
5735,2877,6,2,17,0.0,1,350,16,False,1.0,1,1,True,100,1,0,500,False,1,0,1,0,0,0,1,1,0,0,0
5736,520,2,15,205,0.2,1,350,13,False,1.5,1,1,True,1000,1,0,25,True,1,0,0,1,0,1,0,0,0,1,0
5737,13649,6,2,203,0.5,5,350,13,True,1.0,1,4,True,100,1,0,500,False,2,0,0,1,0,0,1,1,0,0,0
5738,7561,3,2,19,0.2,2,50,17,True,1.0,1,2,True,100,1,1,500,True,2,0,0,1,1,0,0,0,0,1,0
5739,3655,3,15,201,0.2,2,150,16,True,1.0,1,1,True,100,2,1,500,True,2,1,0,0,0,0,1,1,0,0,0
5740,12682,6,2,205,2.0,2,250,16,False,1.0,1,1,True,1000,1,0,25,False,3,1,0,0,0,0,1,1,0,0,0
5741,10899,1,15,202,1.0,6,350,14,True,1.0,1,2,True,0,3,1,500,True,3,0,0,1,0,1,0,1,0,0,0
5742,11710,1,2,19,0.2,1,150,11,True,1.0,1,1,True,100,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
5743,13795,3,0,203,0.2,5,350,16,True,1.0,0,2,True,100,1,0,500,False,1,0,0,1,1,0,0,0,0,1,0
5744,42,2,50,205,2.0,6,350,11,False,1.5,1,1,True,2400,1,0,25,False,4,1,0,0,0,1,0,1,0,0,0
5745,13355,1,2,203,0.2,6,250,17,True,1.5,2,2,True,1000,2,1,500,False,4,0,1,0,0,1,0,1,0,0,0
5746,8587,2,2,19,0.0,1,250,15,True,1.0,1,1,True,100,1,0,500,True,3,0,1,0,0,0,1,1,0,0,0
5747,89,2,50,203,2.0,6,250,11,True,1.0,1,2,True,100,4,0,100,False,2,0,0,1,1,0,0,1,0,0,0
5748,12772,2,0,204,0.2,1,150,18,True,1.0,2,3,True,100,1,0,500,False,2,0,0,1,0,1,0,1,0,0,0
5749,9812,1,2,202,0.5,2,150,14,False,1.0,1,1,True,1000,1,500,25,True,4,0,0,1,0,0,1,1,0,0,0
5750,8749,3,15,19,1.0,6,50,14,False,1.0,0,2,True,1000,1,0,25,True,1,0,0,1,0,0,1,1,0,0,0
5751,7678,6,15,203,1.0,1,350,15,False,1.0,1,2,True,1000,1,0,25,False,3,0,1,0,0,0,1,1,0,0,0
5752,12717,3,2,203,0.5,1,250,15,True,1.0,1,1,True,1000,1,0,25,False,2,0,0,1,0,1,0,1,0,0,0
5753,2298,6,2,19,0.0,1,250,15,True,1.0,1,1,True,2400,1,1000,25,False,2,0,0,1,0,1,0,1,0,0,0
5754,1525,6,2,18,0.2,1,350,14,True,1.0,1,2,True,0,1,1,500,True,1,0,0,1,1,0,0,0,0,1,0
5755,5087,1,0,18,0.0,1,50,17,True,1.0,1,2,True,1000,1,0,500,True,4,1,0,0,1,0,0,1,0,0,0
5756,6724,4,15,19,0.5,6,250,18,True,1.0,1,2,True,100,2,0,100,False,2,0,0,1,1,0,0,0,0,1,0
5757,8499,4,15,201,1.0,1,0,19,True,1.0,1,1,True,100,1,0,25,False,1,0,0,1,0,0,1,1,0,0,0
5758,1690,1,2,17,0.0,1,350,15,True,1.5,2,4,True,1000,6,1000,25,False,4,0,0,1,0,0,1,1,0,0,0
5759,4120,1,2,18,0.2,1,0,17,True,1.0,1,1,True,100,3,1,500,False,1,0,0,1,0,0,1,1,0,0,0
5760,8959,1,15,202,1.0,1,250,16,False,1.0,1,2,True,100,1,0,25,False,2,0,0,1,0,1,0,1,0,0,0
5761,6359,1,50,202,2.0,3,350,18,False,1.0,1,3,True,100,1,0,25,False,4,0,1,0,0,0,1,1,0,0,0
5762,12069,6,0,19,0.0,6,350,12,False,1.5,4,1,True,0,1,1,500,False,1,0,0,1,1,0,0,0,0,1,0
5763,2789,6,2,17,0.0,2,350,15,True,1.0,1,3,True,1000,2,1,500,False,2,0,1,0,0,0,1,1,0,0,0
5764,4796,5,15,203,1.0,1,350,17,False,1.0,1,1,True,0,1,0,500,True,4,0,0,1,0,1,0,1,0,0,0
5765,1913,6,2,205,0.0,6,50,13,False,1.0,1,1,True,2400,1,0,100,True,4,1,0,0,0,0,1,1,0,0,0
5766,4550,3,15,19,0.5,1,350,12,True,1.0,1,2,True,2400,2,1000,500,True,1,0,1,0,0,1,0,1,0,0,0
5767,10124,6,2,202,0.2,1,250,19,True,1.0,1,1,True,100,1,0,500,False,2,1,0,0,0,1,0,1,0,0,0
5768,1470,3,15,205,0.2,6,350,11,False,1.0,1,1,True,2400,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
5769,13623,1,2,205,1.0,1,150,17,True,2.5,1,1,True,1000,1,0,500,False,3,0,0,1,1,0,0,1,0,0,0
5770,3367,2,50,203,2.0,2,50,11,False,1.0,1,1,True,1000,1,500,500,False,3,1,0,0,0,0,1,1,0,0,0
5771,5972,2,50,202,2.0,5,350,14,False,1.0,1,3,True,1000,1,0,500,False,3,0,0,1,0,0,1,1,0,0,0
5772,12290,2,15,203,2.0,1,350,19,False,1.0,1,2,True,1000,2,500,500,False,2,1,0,0,1,0,0,1,0,0,0
5773,10801,3,2,201,0.2,6,50,18,False,3.0,2,3,True,2400,1,0,500,False,4,0,0,1,0,0,1,1,0,0,0
5774,4899,2,2,19,0.2,1,250,15,True,1.0,1,1,True,1000,2,0,25,False,2,0,0,1,0,1,0,1,0,0,0
5775,12445,4,2,203,0.2,1,350,15,True,1.0,0,2,True,1000,1,0,0,True,2,0,0,1,0,0,1,1,0,0,0
5776,10440,5,2,19,0.2,6,50,12,True,1.0,2,3,True,2400,1,0,500,True,3,0,0,1,0,0,1,1,0,0,0
5777,1714,6,15,206,0.2,1,250,14,True,3.0,2,4,True,1000,3,1000,500,True,4,0,1,0,0,1,0,1,0,0,0
5778,13137,1,2,201,0.2,5,0,14,False,1.0,1,1,True,100,1,1,25,False,1,0,0,1,1,0,0,0,0,1,0
5779,4832,2,50,203,2.0,3,50,16,False,1.0,1,2,True,100,2,500,25,False,1,0,0,1,1,0,0,1,0,0,0
5780,11246,1,2,19,0.5,2,350,18,True,1.0,1,3,True,100,2,1,100,False,1,0,0,1,0,0,1,1,0,0,0
5781,1429,3,0,19,0.0,4,350,14,True,3.0,1,1,True,100,1,0,500,True,2,0,0,1,0,1,0,0,0,1,0
5782,4363,2,50,204,2.0,6,350,13,True,1.0,0,1,True,1000,1,0,0,False,2,1,0,0,0,0,1,1,0,0,0
5783,2949,3,2,19,0.2,1,0,16,True,1.5,1,1,True,1000,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
5784,3382,6,2,18,0.0,6,350,16,True,1.5,0,1,True,100,2,0,25,True,3,1,0,0,0,1,0,1,0,0,0
5785,13801,3,0,203,0.2,6,150,14,False,1.5,2,3,True,2400,1,0,100,True,3,1,0,0,1,0,0,1,0,0,0
5786,9779,2,0,19,0.0,1,0,15,True,1.0,1,1,True,100,1,0,0,False,1,0,0,1,1,0,0,1,0,0,0
5787,10122,5,2,19,0.0,2,0,19,False,1.0,1,2,True,1000,2,0,100,False,2,0,1,0,0,0,1,1,0,0,0
5788,12320,1,15,203,2.0,1,0,16,False,1.5,2,3,True,1000,4,500,500,False,3,1,0,0,0,0,1,1,0,0,0
5789,789,1,0,203,0.2,1,350,13,True,1.0,1,1,True,1000,2,1,500,False,4,0,0,1,1,0,0,1,0,0,0
5790,5374,4,2,19,0.0,1,0,12,True,1.0,1,2,True,0,1,1,25,False,1,0,0,1,0,1,0,0,0,1,0
5791,12022,4,2,19,0.2,1,250,19,True,2.5,3,4,True,100,1,0,25,False,4,0,0,1,0,0,1,1,0,0,0
5792,7009,6,2,19,0.2,6,350,16,True,1.0,1,1,True,1000,1,1,100,False,2,0,0,1,0,1,0,1,0,0,0
